250000.0,1449.5062085397894,1697.9112214896436
222222.22222222222,1362.2267967198648,1587.79839778079
181818.18181818182,1226.1272220844644,1416.7859296353868
153846.15384615384,1123.8648860524243,1288.9133313590542
133333.33333333334,1043.4944636792263,1188.8388605247437
117647.05882352941,978.2292014877387,1107.8775041268714
105263.15789473684,923.8948643142381,1040.7041786537175
95238.09523809524,877.7667358562439,983.8525481237308
86956.52173913043,837.9819078260118,934.9585415315854
80000.0,803.2184588734839,892.3484276500027
68965.5172413793,745.1286568903718,821.399037152587
60606.06060606061,698.2483860077166,764.3889784959349
54054.05405405406,659.4029048987348,717.3311598749619
48780.48780487805,626.5460309724812,677.6636503723917
44444.444444444445,598.2926459450262,643.6567238760595
40816.32653061224,573.6677578390318,614.0955344966759
37735.84905660377,551.9628105813944,588.0989472161245
35087.71929824561,532.6489985199967,565.0105477534087
30769.23076923077,499.66969365488296,525.6693120279294
27397.260273972603,472.43818155359276,493.2396501306142
24691.358024691355,449.17091319169447,465.914442472462
22471.91011235955,430.0564822496247,442.4814433009754
20618.556701030928,413.8514761550665,422.0946666805169
19047.61904761905,399.4862201211388,404.1444510426698
17699.11504424779,386.6404986048339,388.17952360682
16528.92561983471,375.0672871122241,373.85815363740704
14598.5401459854,354.3802928894996,349.14683756612396
13071.8954248366,338.6725786132478,328.4936172098252
11834.319526627218,325.16502494690064,310.91054728179836
10810.810810810812,313.39566475474084,295.7216070461629
9900.990099009901,302.4181503745646,281.67006832692573
9174.311926605506,293.2586271053216,270.03823215538245
8547.008547008549,285.03946320032276,259.75680555807133
8000.0,277.61115675935355,250.35556577894118
7092.198581560284,264.6762310787564,234.24733239499375
6369.426751592357,253.78148678511798,220.92085573275236
5780.346820809248,244.3690652755775,209.68193749590327
5291.005291005291,236.169164675486,200.0465234203733
4878.048780487805,228.94131243474357,191.66790439610665
4524.886877828055,222.5068186586122,184.29236685103533
4219.4092827004215,216.72981206987416,177.73080209208382
3952.569169960474,211.50491614492702,171.8398834171606
3508.7719298245615,202.3954327788187,161.65272297511132
3154.5741324921137,194.68886688954564,153.10183254917803
2865.3295128939826,188.05650145189156,145.7829851212452
2624.6719160104985,182.26826867787503,139.42280920841296
2421.3075060532688,177.15766686562742,133.82806580973968
2247.191011235955,172.600827889211,128.87274104258825
2096.4360587002097,168.5034423476283,124.41569886389107
1964.6365422396855,164.79227361869022,120.3598864608477
1745.2006980802792,158.30864188851479,113.32785130895843
1569.8587127158557,152.80887004349816,107.41506806854493
1426.5335235378031,148.06353493758766,102.34967158417233
1307.18954248366,143.91185032950673,97.94373038345734
1206.2726176115802,140.23732600185343,94.06316958102786
1119.8208286674133,136.95321641410533,90.60968644774448
1044.9320794148382,133.9934185360584,87.50945165259164
980.3921568627451,131.34665919727365,84.74758481665397
869.5652173913044,126.56342283921504,79.78534643445414
781.25,122.49845320778354,75.60523098821247
714.2857142857143,119.23725044484736,72.28437572340508
653.59477124183,116.1248519507129,69.15048740778909
602.4096385542169,113.36566915819898,66.4086895252781
558.6592178770949,110.89518387064427,63.98921709605224
520.8333333333334,108.66437848347891,61.83836203782621
490.19607843137254,106.78489524185679,60.054664371707545
434.7826086956522,103.19471521433304,56.729852036303484
390.625,100.12598347583376,53.98416800482229
355.87188612099646,97.55437760206867,51.75773148087221
325.7328990228013,95.19187106930693,49.77441861871215
301.20481927710847,93.16329537494411,48.118917435585516
279.32960893854744,91.26146624112607,46.6056740385976
260.4166666666667,89.53662394221888,45.26432314764958
244.49877750611245,88.01926063715261,44.107421074516836
217.3913043478261,85.2745600389321,42.06555717835371
195.3125,82.86085704369523,40.31959992857961
177.61989342806393,80.78618357142967,38.853869162242894
162.86644951140065,78.94193508951744,37.57834948291007
150.37593984962405,77.28505367675498,36.45604026186817
139.66480446927372,75.78317745918153,35.460243112185694
130.20833333333334,74.38569156128892,34.55440858126681
122.1001221001221,73.12656689797761,33.75752927350654
108.57763300760044,70.88022084753163,32.3877400711962
98.0392156862745,68.97778896161776,31.286750606576113
88.49557522123894,67.1141525821893,30.26666511938866
81.30081300813008,65.60278848295438,29.484370388100444
75.18796992481202,64.23349682961953,28.81110351756658
69.93006993006993,62.98287550105656,28.225492898341535
64.93506493506493,61.722683757174124,27.66304332776707
60.97560975609756,60.6666124053296,27.212345456289814
54.34782608695652,58.765834050918876,26.446193086099377
48.78048780487805,57.01441339525919,25.788327563367716
44.44444444444445,55.5301095106033,25.264552062495834
40.65040650406504,54.12698215137307,24.79647038669834
37.59398496240601,52.91266868392715,24.41182307450699
34.84320557491289,51.74465959490127,24.05919806246741
32.57328990228013,50.718856837633396,23.763124103552695
30.48780487804878,49.71972277011322,23.486564880687137
27.100271002710027,47.96041818648374,23.026310690805484
24.390243902439025,46.40600208971072,22.645354340808407
22.172949002217294,45.01425844961771,22.32174137809239
20.36659877800407,43.78403979536627,22.08796027103397
18.796992481203006,42.63151405656624,21.790349949889627
17.452006980802793,41.571480870475895,21.527618446025816
16.286644951140065,40.590305407032226,21.293456107906714
15.267175572519083,39.67714619218127,21.082982681593958
13.568521031207599,38.02142978044865,20.718517139881378
12.21001221001221,36.551236985012096,20.411712916463205
11.098779134295228,35.22944530791894,20.147571836855413
10.17293997965412,34.02911742388373,19.91570367440756
9.433962264150944,32.99452449012409,19.720708012992144
8.695652173913043,31.881365319294098,19.514546958782557
8.130081300813007,30.96655177935279,19.346859397394816
7.633587786259541,30.112654848786235,19.190841847478023
6.802721088435375,28.559827017691255,18.926173645883843
6.097560975609756,27.096962918662495,18.69337916271528
5.555555555555556,25.863228615204058,18.49681133997924
5.0761421319796955,24.67832527147511,18.297131873864924
4.694835680751174,23.663522442402495,18.114813567563562
4.366812227074235,22.716625174188408,17.936039480215527
4.0650406504065035,21.78832579911306,17.74863415540084
3.8167938931297707,20.980018139490966,17.57383807195388
3.389830508474576,19.484137138148707,17.230745318358338
3.048780487804878,18.181572259098722,16.907021791915763
2.777777777777778,17.070613038213786,16.596916268461438
2.5445292620865136,16.010193922871654,16.280673658090294
2.347417840375587,15.038288661642792,15.968070538633857
2.178649237472767,14.167236344883907,15.696920539577581
2.0325203252032518,13.384052255377497,15.47744433214462
1.9083969465648853,12.698304530175976,15.269517965186072
1.694915254237288,11.478693152823531,14.849763249125312
1.5267175572519085,10.489047113991251,14.442119711167901
1.3869625520110955,9.655909479406256,14.030403156014055
1.2722646310432568,8.972221252934029,13.626438267758957
1.1737089201877935,8.391208363142846,13.21878860470809
1.0893246187363834,7.838369940147362,12.81547340308928
1.017293997965412,7.350742908576384,12.424470591685145
0.9523809523809523,6.919276341853814,12.029831515717325
0.847457627118644,6.2482834150934226,11.294572223338122
0.7633587786259542,5.557462554657942,10.606483777545245
0.6944444444444445,4.878336139559602,9.969859002937516
0.6369426751592356,4.328739414217093,9.385464437688073
0.588235294117647,3.8818733938961016,8.851736211909492
0.5434782608695652,3.491520819994385,8.33022780265468
0.5076142131979695,3.1960359523217874,7.8915560620813405
0.47619047619047616,2.9519365699914077,7.492794217321878
0.423728813559322,2.579862683279175,6.799791732514289
0.3816793893129771,2.3175729278182637,6.223170162483699
0.34722222222222227,2.1285013419635996,5.739541214888056
